evt_tx_hash,from,to,tokenid,value
0x25d42e9dd18a8fcb6dbec851920c433a96e45d2e789b46aebd4aacb42f80288f,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0xea12935cd79b2a740f50b6522f0f7e7f3c9338a1af8a6e4adb7490b496eb2c90,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,0x0000000000000000000000000000000000000000,19,8000000
0xea12935cd79b2a740f50b6522f0f7e7f3c9338a1af8a6e4adb7490b496eb2c90,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x8a814c7065ef5da9f61f9d9e79bd032324b0ef997aa24aa71a204e4b00070908,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,16,2547157
0xf8e9520b887ba5178e85c01987f1d426a90bb90e6f5e5fd126ff498b89b46fe7,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x5618e1a0e184e77ba0705123c77b4c10b0901a9b735d23818cc5c0c5df499957,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x032a5a46f7079dddd14e8db03435ae474e3ba36c49bd2397a3be9aea68bc4963,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,4459732
0x032a5a46f7079dddd14e8db03435ae474e3ba36c49bd2397a3be9aea68bc4963,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x6c1160b403c655bbf8f4e65c6a1bfd9da539b3caa0e94d278dd4481c5df306f0,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,2381653
0x6c1160b403c655bbf8f4e65c6a1bfd9da539b3caa0e94d278dd4481c5df306f0,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xf7abb1860417ecfe415bf5ae3ed193c081661e387a8bad4fc8e62a420fae171d,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,18,6000000
0xf7abb1860417ecfe415bf5ae3ed193c081661e387a8bad4fc8e62a420fae171d,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,10,4000000
0xf7abb1860417ecfe415bf5ae3ed193c081661e387a8bad4fc8e62a420fae171d,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xbb68e3cc84b46c468c169c3b3e17f63eeeeccb291b46d8351455cd33e4e95cb8,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,9,8000000
0xbb68e3cc84b46c468c169c3b3e17f63eeeeccb291b46d8351455cd33e4e95cb8,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x1fd7dfc56ccb58137b462a0ef9df3cb25838f015f449d6818b876ee904b47ab2,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,9,2367770
0x1fd7dfc56ccb58137b462a0ef9df3cb25838f015f449d6818b876ee904b47ab2,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,10000000
0x2b3103c9780f13d5f39465b898fbceb97a3cd61974a4f4cb01127f5df4d8f9d0,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,9,2039571
0x2b3103c9780f13d5f39465b898fbceb97a3cd61974a4f4cb01127f5df4d8f9d0,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,10000000
0x49ad5df29dc1d1e20b927ad748fe5b8155f732b1069f2246f78bd42d2aa9511c,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,2325839
0x49ad5df29dc1d1e20b927ad748fe5b8155f732b1069f2246f78bd42d2aa9511c,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xcaddf5a7f6e2ae24282e9def8ea7b713c0dc90bccfdc6e355b3dbf0e1e4794fb,0x9e315e9701908501f6dc68a2af6e28a20c75d970,0x0000000000000000000000000000000000000000,9,4000000
0xcaddf5a7f6e2ae24282e9def8ea7b713c0dc90bccfdc6e355b3dbf0e1e4794fb,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,10,2096250
0xcaddf5a7f6e2ae24282e9def8ea7b713c0dc90bccfdc6e355b3dbf0e1e4794fb,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,10000000
0xcc1ce107aabbdb7508d9fbe67331702ef85f73c9894d67f3071bf5aed63ee759,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,9,4000000
0xcc1ce107aabbdb7508d9fbe67331702ef85f73c9894d67f3071bf5aed63ee759,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,10,2078750
0xcc1ce107aabbdb7508d9fbe67331702ef85f73c9894d67f3071bf5aed63ee759,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x6b1789202114ea723fd38ec249b0568eada06525144370d3d1cb5392dd89bc7e,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,20,1910220
0x6b1789202114ea723fd38ec249b0568eada06525144370d3d1cb5392dd89bc7e,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x6b12f3c4f81f366912164e74385bed9cb3f704c621f906db5a8e11971e6cc97f,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,100000000
0xf56b8ad4610aa1dbce29b764767ef2638f72d6bae276d0c31573580c2a144c22,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,2,2308225
0xf56b8ad4610aa1dbce29b764767ef2638f72d6bae276d0c31573580c2a144c22,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,10000000
0x5244317967d36573a8d3bfe39aa502e49a1c11954088a2e0f0964d661c9b27a8,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,19,2151097
0x5244317967d36573a8d3bfe39aa502e49a1c11954088a2e0f0964d661c9b27a8,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,5,10755485
0x5244317967d36573a8d3bfe39aa502e49a1c11954088a2e0f0964d661c9b27a8,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xf62fe54b68e644e425385419f1b4ac8c99c4fa93b489c0643d5e5dbc651088f1,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,17,4671640
0xf62fe54b68e644e425385419f1b4ac8c99c4fa93b489c0643d5e5dbc651088f1,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xec559e5665586beaa830ba72a86d4cf0671a99f2819590266e50c43955cf5c10,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x98c1a7cce49c1f5d4dc34cc5f12f42232ad725e1d34040a31bfd50dea8a58176,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,20,2195673
0x98c1a7cce49c1f5d4dc34cc5f12f42232ad725e1d34040a31bfd50dea8a58176,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x9e72bb2feb336f7d800aebb6c1378fb586d7dfac8a956c503fcdaa3ddcc54781,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x696c21cea1a654b8d277ad8e507a44dcac9316c1fde3069efd980a96407feab1,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x9c334f7e1230a5813fcf6c39da572902c2319703f6c9ebbfcdbdd4ae17201c38,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,9,2228386
0x9c334f7e1230a5813fcf6c39da572902c2319703f6c9ebbfcdbdd4ae17201c38,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x20ea6fe269c3c576ccbfd699266d4b9445f57f45972f8b4970968d95bb39964b,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,9,2322580
0x20ea6fe269c3c576ccbfd699266d4b9445f57f45972f8b4970968d95bb39964b,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x2388a8d0560b54e96481888ac352c4c231a50daa9275d5627c428a14e04d535c,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,19,2119000
0x2388a8d0560b54e96481888ac352c4c231a50daa9275d5627c428a14e04d535c,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x23583cca41ed4387c60a6e9f0ec7d9fb80d31972e9f276bb27cd8a7f3b683a36,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,9,4000000
0x23583cca41ed4387c60a6e9f0ec7d9fb80d31972e9f276bb27cd8a7f3b683a36,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,10,4087500
0x23583cca41ed4387c60a6e9f0ec7d9fb80d31972e9f276bb27cd8a7f3b683a36,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xc3fc33ca8393787245ff2c19c6dca8831c6d0fee5135576c4f6cfbab02280580,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,5086726
0xc3fc33ca8393787245ff2c19c6dca8831c6d0fee5135576c4f6cfbab02280580,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xee65125ee3cbbf9929411b0cb9d7ac44af8210cd63eb01cc0bbea9e9e1eb6ea6,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,2317406
0xee65125ee3cbbf9929411b0cb9d7ac44af8210cd63eb01cc0bbea9e9e1eb6ea6,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xda8023c4fd8ab08adb9fe1398cd616ee3ec90c3cadd3ceae15ffbed490def02f,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,9,4000000
0xda8023c4fd8ab08adb9fe1398cd616ee3ec90c3cadd3ceae15ffbed490def02f,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,10,4192500
0xda8023c4fd8ab08adb9fe1398cd616ee3ec90c3cadd3ceae15ffbed490def02f,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xe36fbe6d996b42b93344bc01d7a66bbf1dc4849e121f7adc6936aa93d226ad88,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,9,4000000
0xe36fbe6d996b42b93344bc01d7a66bbf1dc4849e121f7adc6936aa93d226ad88,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,10,4297500
0xe36fbe6d996b42b93344bc01d7a66bbf1dc4849e121f7adc6936aa93d226ad88,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xfaea01898eacb738670b115166c0e68a2753e7b9a3ee89224635d5117d456fce,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,19,2321689
0xfaea01898eacb738670b115166c0e68a2753e7b9a3ee89224635d5117d456fce,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x2622e5ee9498b241d1900e801b46e82a726d3681d1ec420c21161d17fc6d83ac,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,19,8000000
0x2622e5ee9498b241d1900e801b46e82a726d3681d1ec420c21161d17fc6d83ac,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x6cc49f5afcd8f40313568516d575f30887214da93f7b246399f3a479f8e75e03,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,19,4000000
0x6cc49f5afcd8f40313568516d575f30887214da93f7b246399f3a479f8e75e03,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,18,2245000
0x6cc49f5afcd8f40313568516d575f30887214da93f7b246399f3a479f8e75e03,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x22d5fa38fce73299869da963f4cd0b66967970c8ac1438187b3bb801ac2b2978,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,19,2306486
0x22d5fa38fce73299869da963f4cd0b66967970c8ac1438187b3bb801ac2b2978,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,32,10000000
0x5d7e654fd05cefc439e218cc993ad8d5789cd5efc85c51675b8a6b7d8061bb44,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,19,8000000
0x5d7e654fd05cefc439e218cc993ad8d5789cd5efc85c51675b8a6b7d8061bb44,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x527f6c4e8966ea9f0d0e08d47280f1f4c77d58f8b808d53c8c82e55de9d7f5f3,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,19,2659970
0x527f6c4e8966ea9f0d0e08d47280f1f4c77d58f8b808d53c8c82e55de9d7f5f3,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,32,10000000
0xf155d1ec22e05430b17806183c3b310a70350e0c9744d23489cfe06770e6fc4c,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,23,2236198
0xf155d1ec22e05430b17806183c3b310a70350e0c9744d23489cfe06770e6fc4c,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x8a8829cd09c7d1fe321fe18f9aa0b7b5dfddd0ee340e2055ceaeeb37367a028e,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,23,1982397
0x8a8829cd09c7d1fe321fe18f9aa0b7b5dfddd0ee340e2055ceaeeb37367a028e,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xe4479df85291497242eae6335cf3040b29e20e2192bd17595a7d3da4eed22291,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,1991610
0xe4479df85291497242eae6335cf3040b29e20e2192bd17595a7d3da4eed22291,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xc39a98bbb3208da6e4b3ea151a0b762ef4714406cc53ce9d0fe254ba6f0bc5af,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,7,5000000
0xc39a98bbb3208da6e4b3ea151a0b762ef4714406cc53ce9d0fe254ba6f0bc5af,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,6,2122500
0xc39a98bbb3208da6e4b3ea151a0b762ef4714406cc53ce9d0fe254ba6f0bc5af,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x6bba0f775c610e0bf7e57957167668f1b5996f5216d2acdb16f9f62cc34d8162,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,16,2628630
0x6bba0f775c610e0bf7e57957167668f1b5996f5216d2acdb16f9f62cc34d8162,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x70faa38cf140042869a41ba961fe5089c93516d4c04dfc48bca5ba1da6298c35,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,0x0000000000000000000000000000000000000000,9,4000000
0x70faa38cf140042869a41ba961fe5089c93516d4c04dfc48bca5ba1da6298c35,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,10,2353653
0x70faa38cf140042869a41ba961fe5089c93516d4c04dfc48bca5ba1da6298c35,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x8eec745d3fcfd5c9465bfe3ec6fcc41aa94a3438a7cc063e38ed5d8c8569d61f,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,9,2274038
0x8eec745d3fcfd5c9465bfe3ec6fcc41aa94a3438a7cc063e38ed5d8c8569d61f,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,32,10000000
0x690d3ec7af041cc6f7159bc0bd05bdda77ca43c47aba9b3b227c366d116f585c,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,0x0000000000000000000000000000000000000000,19,4000000
0x690d3ec7af041cc6f7159bc0bd05bdda77ca43c47aba9b3b227c366d116f585c,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,0x0000000000000000000000000000000000000000,7,6000000
0x543fada2a1d098a567f60ddf340079a5c96d936087817806987ffd03ca362cff,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0xc0b2cb7f39042ffdfc7637a2e1dba4d9831f6995575948dfcd1617502e2f37a1,0x5302d0b614947ec0b2c3607c838ceb0262027560,0x0000000000000000000000000000000000000000,19,4000000
0xc0b2cb7f39042ffdfc7637a2e1dba4d9831f6995575948dfcd1617502e2f37a1,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,18,2202857
0xc0b2cb7f39042ffdfc7637a2e1dba4d9831f6995575948dfcd1617502e2f37a1,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x8efb58568058663510a8039265141e440eb33f0f607293ed7b7bd79f2855646f,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0xb6757ddbe0cc3d82d82404320312fb987dc23be78f1b14df4251ff9a19cc30cd,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0xc6f992838d4dafb2fa95647389fb4a3c1c7e4601b8e0f2deed1a201360a3acfc,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,9,2211080
0xc6f992838d4dafb2fa95647389fb4a3c1c7e4601b8e0f2deed1a201360a3acfc,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0xdf9fb0208784ba3d37664f5ff526680a3c888cb5600bdbf13eea2edc3de08731,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x1574f7e174877580ce84c8d2929892329d3649b5f8a0673881dad106eb30f354,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x4d2ab26a9a94d27c4147bd5f328b3b5711862e56eb2fc4e0c8af641b1a143ead,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,9,4577760
0x4d2ab26a9a94d27c4147bd5f328b3b5711862e56eb2fc4e0c8af641b1a143ead,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x65fe1c8ba7e532dfb24a2bbe23b08fab3d1152833cb1ab0907a804dc91d22009,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,0x0000000000000000000000000000000000000000,9,4000000
0x65fe1c8ba7e532dfb24a2bbe23b08fab3d1152833cb1ab0907a804dc91d22009,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,10,2169465
0x65fe1c8ba7e532dfb24a2bbe23b08fab3d1152833cb1ab0907a804dc91d22009,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x6e11ac8929caffa147570c9e34fb50123131f901122769370937ef92289e42f2,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,19,2535938
0x6e11ac8929caffa147570c9e34fb50123131f901122769370937ef92289e42f2,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0xcb2b4544ae65c09b29b4fc429d7b74760bdbfa190c9d3550dc2dbd944a50669a,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,19,2154337
0xcb2b4544ae65c09b29b4fc429d7b74760bdbfa190c9d3550dc2dbd944a50669a,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x54d827e6035186c7d4cfe2abee92dca1524a17667990a011d0fa353e1cfddc08,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,9,4895972
0x54d827e6035186c7d4cfe2abee92dca1524a17667990a011d0fa353e1cfddc08,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0xc0f6051259d6164140bab797dc5df013a699944a1d66821c7358282565a0c510,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0x1e771bb2923aa04201538aa8f66f1409211639607138a42d7d7e168a3ea3c430,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0x2b2a9c790a9310c847a5ebc2cefb51bf5fbc156883817febf63076cc76ca0eb2,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,16,2609583
0x2b2a9c790a9310c847a5ebc2cefb51bf5fbc156883817febf63076cc76ca0eb2,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x807225cf9df50685996e3e2170097f4467bb9de34abd62f38c478958562258e6,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,19,2461459
0x807225cf9df50685996e3e2170097f4467bb9de34abd62f38c478958562258e6,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x11b638ebca8b2f4771d13b018c340645cae414ee84cfc706aad732179af3158a,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,13,2242067
0x11b638ebca8b2f4771d13b018c340645cae414ee84cfc706aad732179af3158a,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0xa8f72d246fd5bc938cf5617818002cd2583c51efa167c6fcab5cb8737d29731a,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0xccdda9518fc90b688395a334b3d4e5a98ea46f0d303f0f172c705d1009391dda,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,9,3928806
0xccdda9518fc90b688395a334b3d4e5a98ea46f0d303f0f172c705d1009391dda,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x0d204bcca4d4948ecac73c021f7777cf0d206f8464dc2e93ed5af79e2a177550,0x5302d0b614947ec0b2c3607c838ceb0262027560,0x0000000000000000000000000000000000000000,9,4000000
0x0d204bcca4d4948ecac73c021f7777cf0d206f8464dc2e93ed5af79e2a177550,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,10,2299085
0x0d204bcca4d4948ecac73c021f7777cf0d206f8464dc2e93ed5af79e2a177550,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0xf7f840549add06bf0aa4d6749305dc858a3c536f08ed2f18b4b5cfb54f8b5b4c,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,0x0000000000000000000000000000000000000000,9,4000000
0xf7f840549add06bf0aa4d6749305dc858a3c536f08ed2f18b4b5cfb54f8b5b4c,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,10,2035000
0xf7f840549add06bf0aa4d6749305dc858a3c536f08ed2f18b4b5cfb54f8b5b4c,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0x88d6be11fc9456586caa78cc3cc36a2c3001987e818fdbd8780f796ea4a7d9d4,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,9,2580777
0x88d6be11fc9456586caa78cc3cc36a2c3001987e818fdbd8780f796ea4a7d9d4,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,10000000
